source,target,relation,confidence,weight,source_file
paper_0573_general_avatarback_back_head_generation_for_complete_3d_avatars_fro,metric_ssim,evaluates_with,EXTRACTED,1.0,0573_[General]_AvatarBack Back-Head Generation for Complete 3D Avatars fro.md
paper_0574_general_realistic_and_controllable_3d_gaussian_guided_object_editing,category_general,belongs_to,EXTRACTED,1.0,0574_[General]_Realistic and Controllable 3D Gaussian-Guided Object Editing.md
paper_0574_general_realistic_and_controllable_3d_gaussian_guided_object_editing,concept_3d_gaussian_splatting,references,EXTRACTED,1.0,0574_[General]_Realistic and Controllable 3D Gaussian-Guided Object Editing.md
paper_0574_general_realistic_and_controllable_3d_gaussian_guided_object_editing,concept_imu_integration,references,EXTRACTED,1.0,0574_[General]_Realistic and Controllable 3D Gaussian-Guided Object Editing.md
paper_0574_general_realistic_and_controllable_3d_gaussian_guided_object_editing,concept_lidar,references,EXTRACTED,1.0,0574_[General]_Realistic and Controllable 3D Gaussian-Guided Object Editing.md
paper_0574_general_realistic_and_controllable_3d_gaussian_guided_object_editing,concept_nerf,references,EXTRACTED,1.0,0574_[General]_Realistic and Controllable 3D Gaussian-Guided Object Editing.md
paper_0574_general_realistic_and_controllable_3d_gaussian_guided_object_editing,concept_reconstruction,references,EXTRACTED,1.0,0574_[General]_Realistic and Controllable 3D Gaussian-Guided Object Editing.md
paper_0574_general_realistic_and_controllable_3d_gaussian_guided_object_editing,dataset_replica,shares_data_with,EXTRACTED,1.0,0574_[General]_Realistic and Controllable 3D Gaussian-Guided Object Editing.md
paper_0574_general_realistic_and_controllable_3d_gaussian_guided_object_editing,metric_accuracy,evaluates_with,EXTRACTED,1.0,0574_[General]_Realistic and Controllable 3D Gaussian-Guided Object Editing.md
paper_0574_general_realistic_and_controllable_3d_gaussian_guided_object_editing,metric_ate,evaluates_with,EXTRACTED,1.0,0574_[General]_Realistic and Controllable 3D Gaussian-Guided Object Editing.md
paper_0574_general_realistic_and_controllable_3d_gaussian_guided_object_editing,metric_iou,evaluates_with,EXTRACTED,1.0,0574_[General]_Realistic and Controllable 3D Gaussian-Guided Object Editing.md
paper_0574_general_realistic_and_controllable_3d_gaussian_guided_object_editing,metric_lpips,evaluates_with,EXTRACTED,1.0,0574_[General]_Realistic and Controllable 3D Gaussian-Guided Object Editing.md
paper_0574_general_realistic_and_controllable_3d_gaussian_guided_object_editing,metric_spl,evaluates_with,EXTRACTED,1.0,0574_[General]_Realistic and Controllable 3D Gaussian-Guided Object Editing.md
paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,category_general,belongs_to,EXTRACTED,1.0,0575_[General]_MAPo Motion-Aware Partitioning of Deformable 3D Gaussian Sp.md
paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,concept_3d_gaussian_splatting,references,EXTRACTED,1.0,0575_[General]_MAPo Motion-Aware Partitioning of Deformable 3D Gaussian Sp.md
paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,concept_imu_integration,references,EXTRACTED,1.0,0575_[General]_MAPo Motion-Aware Partitioning of Deformable 3D Gaussian Sp.md
paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,concept_nerf,references,EXTRACTED,1.0,0575_[General]_MAPo Motion-Aware Partitioning of Deformable 3D Gaussian Sp.md
paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,concept_reconstruction,references,EXTRACTED,1.0,0575_[General]_MAPo Motion-Aware Partitioning of Deformable 3D Gaussian Sp.md
paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,dataset_replica,shares_data_with,EXTRACTED,1.0,0575_[General]_MAPo Motion-Aware Partitioning of Deformable 3D Gaussian Sp.md
paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,metric_ate,evaluates_with,EXTRACTED,1.0,0575_[General]_MAPo Motion-Aware Partitioning of Deformable 3D Gaussian Sp.md
paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,metric_iou,evaluates_with,EXTRACTED,1.0,0575_[General]_MAPo Motion-Aware Partitioning of Deformable 3D Gaussian Sp.md
paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,metric_lpips,evaluates_with,EXTRACTED,1.0,0575_[General]_MAPo Motion-Aware Partitioning of Deformable 3D Gaussian Sp.md
paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,metric_psnr,evaluates_with,EXTRACTED,1.0,0575_[General]_MAPo Motion-Aware Partitioning of Deformable 3D Gaussian Sp.md
paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,metric_rpe,evaluates_with,EXTRACTED,1.0,0575_[General]_MAPo Motion-Aware Partitioning of Deformable 3D Gaussian Sp.md
paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,metric_spl,evaluates_with,EXTRACTED,1.0,0575_[General]_MAPo Motion-Aware Partitioning of Deformable 3D Gaussian Sp.md
paper_0575_general_mapo_motion_aware_partitioning_of_deformable_3d_gaussian_sp,metric_ssim,evaluates_with,EXTRACTED,1.0,0575_[General]_MAPo Motion-Aware Partitioning of Deformable 3D Gaussian Sp.md
paper_0576_general_style4d_bench_a_benchmark_suite_for_4d_stylization,category_general,belongs_to,EXTRACTED,1.0,0576_[General]_Style4D-Bench A Benchmark Suite for 4D Stylization.md
paper_0576_general_style4d_bench_a_benchmark_suite_for_4d_stylization,concept_3d_gaussian_splatting,references,EXTRACTED,1.0,0576_[General]_Style4D-Bench A Benchmark Suite for 4D Stylization.md
paper_0576_general_style4d_bench_a_benchmark_suite_for_4d_stylization,concept_imu_integration,references,EXTRACTED,1.0,0576_[General]_Style4D-Bench A Benchmark Suite for 4D Stylization.md
paper_0576_general_style4d_bench_a_benchmark_suite_for_4d_stylization,concept_nerf,references,EXTRACTED,1.0,0576_[General]_Style4D-Bench A Benchmark Suite for 4D Stylization.md
paper_0576_general_style4d_bench_a_benchmark_suite_for_4d_stylization,concept_reconstruction,references,EXTRACTED,1.0,0576_[General]_Style4D-Bench A Benchmark Suite for 4D Stylization.md
paper_0576_general_style4d_bench_a_benchmark_suite_for_4d_stylization,metric_ate,evaluates_with,EXTRACTED,1.0,0576_[General]_Style4D-Bench A Benchmark Suite for 4D Stylization.md
paper_0576_general_style4d_bench_a_benchmark_suite_for_4d_stylization,metric_iou,evaluates_with,EXTRACTED,1.0,0576_[General]_Style4D-Bench A Benchmark Suite for 4D Stylization.md
paper_0576_general_style4d_bench_a_benchmark_suite_for_4d_stylization,metric_lpips,evaluates_with,EXTRACTED,1.0,0576_[General]_Style4D-Bench A Benchmark Suite for 4D Stylization.md
paper_0576_general_style4d_bench_a_benchmark_suite_for_4d_stylization,metric_psnr,evaluates_with,EXTRACTED,1.0,0576_[General]_Style4D-Bench A Benchmark Suite for 4D Stylization.md
paper_0576_general_style4d_bench_a_benchmark_suite_for_4d_stylization,metric_rpe,evaluates_with,EXTRACTED,1.0,0576_[General]_Style4D-Bench A Benchmark Suite for 4D Stylization.md
paper_0576_general_style4d_bench_a_benchmark_suite_for_4d_stylization,metric_spl,evaluates_with,EXTRACTED,1.0,0576_[General]_Style4D-Bench A Benchmark Suite for 4D Stylization.md
paper_0576_general_style4d_bench_a_benchmark_suite_for_4d_stylization,metric_ssim,evaluates_with,EXTRACTED,1.0,0576_[General]_Style4D-Bench A Benchmark Suite for 4D Stylization.md
paper_0577_general_colorgs_high_fidelity_surgical_scene_reconstruction_with_co,category_general,belongs_to,EXTRACTED,1.0,0577_[General]_ColorGS High-fidelity Surgical Scene Reconstruction with Co.md
paper_0577_general_colorgs_high_fidelity_surgical_scene_reconstruction_with_co,concept_3d_gaussian_splatting,references,EXTRACTED,1.0,0577_[General]_ColorGS High-fidelity Surgical Scene Reconstruction with Co.md
paper_0577_general_colorgs_high_fidelity_surgical_scene_reconstruction_with_co,concept_navigation,references,EXTRACTED,1.0,0577_[General]_ColorGS High-fidelity Surgical Scene Reconstruction with Co.md
paper_0577_general_colorgs_high_fidelity_surgical_scene_reconstruction_with_co,concept_nerf,references,EXTRACTED,1.0,0577_[General]_ColorGS High-fidelity Surgical Scene Reconstruction with Co.md
paper_0577_general_colorgs_high_fidelity_surgical_scene_reconstruction_with_co,concept_reconstruction,references,EXTRACTED,1.0,0577_[General]_ColorGS High-fidelity Surgical Scene Reconstruction with Co.md
paper_0577_general_colorgs_high_fidelity_surgical_scene_reconstruction_with_co,concept_slam,references,EXTRACTED,1.0,0577_[General]_ColorGS High-fidelity Surgical Scene Reconstruction with Co.md
paper_0577_general_colorgs_high_fidelity_surgical_scene_reconstruction_with_co,metric_accuracy,evaluates_with,EXTRACTED,1.0,0577_[General]_ColorGS High-fidelity Surgical Scene Reconstruction with Co.md
paper_0577_general_colorgs_high_fidelity_surgical_scene_reconstruction_with_co,metric_ate,evaluates_with,EXTRACTED,1.0,0577_[General]_ColorGS High-fidelity Surgical Scene Reconstruction with Co.md
paper_0577_general_colorgs_high_fidelity_surgical_scene_reconstruction_with_co,metric_lpips,evaluates_with,EXTRACTED,1.0,0577_[General]_ColorGS High-fidelity Surgical Scene Reconstruction with Co.md
paper_0577_general_colorgs_high_fidelity_surgical_scene_reconstruction_with_co,metric_psnr,evaluates_with,EXTRACTED,1.0,0577_[General]_ColorGS High-fidelity Surgical Scene Reconstruction with Co.md
paper_0577_general_colorgs_high_fidelity_surgical_scene_reconstruction_with_co,metric_spl,evaluates_with,EXTRACTED,1.0,0577_[General]_ColorGS High-fidelity Surgical Scene Reconstruction with Co.md
paper_0577_general_colorgs_high_fidelity_surgical_scene_reconstruction_with_co,metric_ssim,evaluates_with,EXTRACTED,1.0,0577_[General]_ColorGS High-fidelity Surgical Scene Reconstruction with Co.md
paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,category_general,belongs_to,EXTRACTED,1.0,0578_[General]_FastAvatar Instant 3D Gaussian Splatting for Faces from Sin.md
paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,concept_3d_gaussian_splatting,references,EXTRACTED,1.0,0578_[General]_FastAvatar Instant 3D Gaussian Splatting for Faces from Sin.md
paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,concept_imu_integration,references,EXTRACTED,1.0,0578_[General]_FastAvatar Instant 3D Gaussian Splatting for Faces from Sin.md
paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,concept_nerf,references,EXTRACTED,1.0,0578_[General]_FastAvatar Instant 3D Gaussian Splatting for Faces from Sin.md
paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,concept_reconstruction,references,EXTRACTED,1.0,0578_[General]_FastAvatar Instant 3D Gaussian Splatting for Faces from Sin.md
paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,metric_accuracy,evaluates_with,EXTRACTED,1.0,0578_[General]_FastAvatar Instant 3D Gaussian Splatting for Faces from Sin.md
paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,metric_ate,evaluates_with,EXTRACTED,1.0,0578_[General]_FastAvatar Instant 3D Gaussian Splatting for Faces from Sin.md
paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,metric_iou,evaluates_with,EXTRACTED,1.0,0578_[General]_FastAvatar Instant 3D Gaussian Splatting for Faces from Sin.md
paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,metric_lpips,evaluates_with,EXTRACTED,1.0,0578_[General]_FastAvatar Instant 3D Gaussian Splatting for Faces from Sin.md
paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,metric_psnr,evaluates_with,EXTRACTED,1.0,0578_[General]_FastAvatar Instant 3D Gaussian Splatting for Faces from Sin.md
paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,metric_rpe,evaluates_with,EXTRACTED,1.0,0578_[General]_FastAvatar Instant 3D Gaussian Splatting for Faces from Sin.md
paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,metric_spl,evaluates_with,EXTRACTED,1.0,0578_[General]_FastAvatar Instant 3D Gaussian Splatting for Faces from Sin.md
paper_0578_general_fastavatar_instant_3d_gaussian_splatting_for_faces_from_sin,metric_ssim,evaluates_with,EXTRACTED,1.0,0578_[General]_FastAvatar Instant 3D Gaussian Splatting for Faces from Sin.md
paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,category_general,belongs_to,EXTRACTED,1.0,0579_[General]_IDU Incremental Dynamic Update of Existing 3D Virtual Envir.md
paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,concept_3d_gaussian_splatting,references,EXTRACTED,1.0,0579_[General]_IDU Incremental Dynamic Update of Existing 3D Virtual Envir.md
paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,concept_imu_integration,references,EXTRACTED,1.0,0579_[General]_IDU Incremental Dynamic Update of Existing 3D Virtual Envir.md
paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,concept_navigation,references,EXTRACTED,1.0,0579_[General]_IDU Incremental Dynamic Update of Existing 3D Virtual Envir.md
paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,concept_nerf,references,EXTRACTED,1.0,0579_[General]_IDU Incremental Dynamic Update of Existing 3D Virtual Envir.md
paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,concept_reconstruction,references,EXTRACTED,1.0,0579_[General]_IDU Incremental Dynamic Update of Existing 3D Virtual Envir.md
paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,concept_semantic_mapping,references,EXTRACTED,1.0,0579_[General]_IDU Incremental Dynamic Update of Existing 3D Virtual Envir.md
paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,concept_slam,references,EXTRACTED,1.0,0579_[General]_IDU Incremental Dynamic Update of Existing 3D Virtual Envir.md
paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,metric_accuracy,evaluates_with,EXTRACTED,1.0,0579_[General]_IDU Incremental Dynamic Update of Existing 3D Virtual Envir.md
paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,metric_ate,evaluates_with,EXTRACTED,1.0,0579_[General]_IDU Incremental Dynamic Update of Existing 3D Virtual Envir.md
paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,metric_iou,evaluates_with,EXTRACTED,1.0,0579_[General]_IDU Incremental Dynamic Update of Existing 3D Virtual Envir.md
paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,metric_spl,evaluates_with,EXTRACTED,1.0,0579_[General]_IDU Incremental Dynamic Update of Existing 3D Virtual Envir.md
paper_0579_general_idu_incremental_dynamic_update_of_existing_3d_virtual_envir,metric_ssim,evaluates_with,EXTRACTED,1.0,0579_[General]_IDU Incremental Dynamic Update of Existing 3D Virtual Envir.md
paper_0580_general_pixie_fast_and_generalizable_supervised_learning_of_3d_phys,category_general,belongs_to,EXTRACTED,1.0,0580_[General]_Pixie Fast and Generalizable Supervised Learning of 3D Phys.md
paper_0580_general_pixie_fast_and_generalizable_supervised_learning_of_3d_phys,concept_3d_gaussian_splatting,references,EXTRACTED,1.0,0580_[General]_Pixie Fast and Generalizable Supervised Learning of 3D Phys.md
paper_0580_general_pixie_fast_and_generalizable_supervised_learning_of_3d_phys,concept_imu_integration,references,EXTRACTED,1.0,0580_[General]_Pixie Fast and Generalizable Supervised Learning of 3D Phys.md
paper_0580_general_pixie_fast_and_generalizable_supervised_learning_of_3d_phys,concept_nerf,references,EXTRACTED,1.0,0580_[General]_Pixie Fast and Generalizable Supervised Learning of 3D Phys.md
paper_0580_general_pixie_fast_and_generalizable_supervised_learning_of_3d_phys,concept_reconstruction,references,EXTRACTED,1.0,0580_[General]_Pixie Fast and Generalizable Supervised Learning of 3D Phys.md
paper_0580_general_pixie_fast_and_generalizable_supervised_learning_of_3d_phys,metric_accuracy,evaluates_with,EXTRACTED,1.0,0580_[General]_Pixie Fast and Generalizable Supervised Learning of 3D Phys.md
paper_0580_general_pixie_fast_and_generalizable_supervised_learning_of_3d_phys,metric_ate,evaluates_with,EXTRACTED,1.0,0580_[General]_Pixie Fast and Generalizable Supervised Learning of 3D Phys.md
paper_0580_general_pixie_fast_and_generalizable_supervised_learning_of_3d_phys,metric_iou,evaluates_with,EXTRACTED,1.0,0580_[General]_Pixie Fast and Generalizable Supervised Learning of 3D Phys.md
